passage_name,language,text,ipa,ipa_cleaned,segment_count
O1,CAT,"Tinc un problema amb el descalcificador. El nivell d'aigua és massa alt i l'aigua que sobra vessa contínuament. Poden enviar-me un tècnic el dimarts al matí, per favor? És l'únic dia que em va bé aquesta setmana. Els estaré agraït si em poden confirmar la cita per escrit.","['tˈiŋk', 'ʊn', 'pɾʊβlˈɛmɐ', 'ˈam', 'əl', 'ðəskɐlsifikɐðˈoɾ', 'əl', 'niβˈɛʎ', 'ðˈajɣwɐ', 'es', 'mˈasɐ', 'ˈalt', 'i', 'lˈajɣwɐ', 'kˈɛ', 'sˈoβɾɐ', 'ʋˈɛsɐ', 'kʊntˈinwɐmˌen', 'pˈoðən', 'əmβjˈamˈɛ', 'ʊn', 'tˈɛknik', 'əl', 'ðimˈaɾts', 'ɐl', 'mɐtˈi', 'pə', 'fɐβˈoɾ', 'es', 'lˈunik', 'ðˈiɐ', 'kˈɛ', 'ˈɛm', 'ʋˈa', 'βˈe', 'ɐkˈɛstɐ', 'səmmˈanɐ', 'əls', 'əstɐɾˈe', 'ɐɣɾɐˈit', 'sˈi', 'ˈɛm', 'pˈoðən', 'kʊnfirmˈa', 'lɐ', 'sˈitɐ', 'pə', 'əskɾˈit']","['t', 'i', 'ŋ', 'k', 'ʊ', 'n', 'p', 'ɾ', 'ʊ', 'β', 'l', 'ɛ', 'm', 'ɐ', 'a', 'm', 'ə', 'l', 'ð', 'ə', 's', 'k', 'ɐ', 'l', 's', 'i', 'f', 'i', 'k', 'ɐ', 'ð', 'o', 'ɾ', 'ə', 'l', 'n', 'i', 'β', 'ɛ', 'ʎ', 'ð', 'a', 'j', 'ɣ', 'w', 'ɐ', 'e', 's', 'm', 'a', 's', 'ɐ', 'a', 'l', 't', 'i', 'l', 'a', 'j', 'ɣ', 'w', 'ɐ', 'k', 'ɛ', 's', 'o', 'β', 'ɾ', 'ɐ', 'ʋ', 'ɛ', 's', 'ɐ', 'k', 'ʊ', 'n', 't', 'i', 'n', 'w', 'ɐ', 'm', 'e', 'n', 'p', 'o', 'ð', 'ə', 'n', 'ə', 'm', 'β', 'j', 'a', 'm', 'ɛ', 'ʊ', 'n', 't', 'ɛ', 'k', 'n', 'i', 'k', 'ə', 'l', 'ð', 'i', 'm', 'a', 'ɾ', 't', 's', 'ɐ', 'l', 'm', 'ɐ', 't', 'i', 'p', 'ə', 'f', 'ɐ', 'β', 'o', 'ɾ', 'e', 's', 'l', 'u', 'n', 'i', 'k', 'ð', 'i', 'ɐ', 'k', 'ɛ', 'ɛ', 'm', 'ʋ', 'a', 'β', 'e', 'ɐ', 'k', 'ɛ', 's', 't', 'ɐ', 's', 'ə', 'm', 'm', 'a', 'n', 'ɐ', 'ə', 'l', 's', 'ə', 's', 't', 'ɐ', 'ɾ', 'e', 'ɐ', 'ɣ', 'ɾ', 'ɐ', 'i', 't', 's', 'i', 'ɛ', 'm', 'p', 'o', 'ð', 'ə', 'n', 'k', 'ʊ', 'n', 'f', 'i', 'r', 'm', 'a', 'l', 'ɐ', 's', 'i', 't', 'ɐ', 'p', 'ə', 'ə', 's', 'k', 'ɾ', 'i', 't']",203
O1,CMN,我的软水机出了点问题。水位太高，而且总是溢水。麻烦你周二上午派个技术员来看看 ？这个星期我只有这天有空。再书面确认一下的话，就太感谢了。,"['wo3', 'de', 'ruan3_shui3_ji1', 'chu1', 'le', 'dian3', 'wen4_ti2', '。', 'shui3_wei4', 'tai4_gao1', '，', 'er2_qie3', 'zong3_shi4', 'yi4_shui3', '。', 'ma2_fan2', 'ni3', 'zhou1_er4', 'shang4_wu3', 'pai4_ge4', 'ji4_shu4_yuan2', 'lai2', 'kan4_kan4', ' ', '？', 'zhe4_ge4', 'xing1_qi1', 'wo3', 'zhi3_you3', 'zhe4_tian1', 'you3_kong4', '。', 'zai4', 'shu1_mian4', 'que4_ren4', 'yi1_xia4', 'de_hua4', '，', 'jiu4', 'tai4', 'gan3_xie4', 'le', '。']","['w', 'o', 'd', 'e', 'r', 'u', 'a', 'n', 's', 'h', 'u', 'i', 'j', 'i', 'c', 'h', 'u', 'l', 'e', 'd', 'i', 'a', 'n', 'w', 'e', 'n', 't', 'i', 's', 'h', 'u', 'i', 'w', 'e', 'i', 't', 'a', 'i', 'g', 'a', 'o', '，', 'e', 'r', 'q', 'i', 'e', 'z', 'o', 'n', 'g', 's', 'h', 'i', 'y', 'i', 's', 'h', 'u', 'i', 'm', 'a', 'f', 'a', 'n', 'n', 'i', 'z', 'h', 'o', 'u', 'e', 'r', 's', 'h', 'a', 'n', 'g', 'w', 'u', 'p', 'a', 'i', 'g', 'e', 'j', 'i', 's', 'h', 'u', 'y', 'u', 'a', 'n', 'l', 'a', 'i', 'k', 'a', 'n', 'k', 'a', 'n', 'z', 'h', 'e', 'g', 'e', 'x', 'i', 'n', 'g', 'q', 'i', 'w', 'o', 'z', 'h', 'i', 'y', 'o', 'u', 'z', 'h', 'e', 't', 'i', 'a', 'n', 'y', 'o', 'u', 'k', 'o', 'n', 'g', 'z', 'a', 'i', 's', 'h', 'u', 'm', 'i', 'a', 'n', 'q', 'u', 'e', 'r', 'e', 'n', 'y', 'i', 'x', 'i', 'a', 'd', 'e', 'h', 'u', 'a', '，', 'j', 'i', 'u', 't', 'a', 'i', 'g', 'a', 'n', 'x', 'i', 'e', 'l', 'e']",177
O1,DEU,"Ich habe da ein Problem mit meinem Boiler. Das Überdruckventil tropft ständig, weil der Wasserstand wohl zu hoch ist. Könnten Sie mir bitte Dienstag früh einen Klempner schicken? das ist leider der einzige Tag in dieser Woche, an dem ich Zeit habe. Ich wäre Ihnen dankbar, wenn Sie mir den Termin schriftlich bestätigen würden.","['ɪç', 'hɑːbə', 'dɑː', 'aɪn', 'proːblˈeːm', 'mɪt', 'mˌaɪnəm', 'boːˈiːlɜ', 'das', 'ˌyːbɜdrˌʊkvəntˈiːl', 'tɾˈɔpft', 'ʃtˈɛndɪç', 'vˈaɪl', 'dɛɾ', 'vˈasɜʃtˌant', 'vˈoːl', 'tsuː', 'hˈoːx', 'ɪst', 'kˈœntən', 'ziː', 'miːɾ', 'bˈɪtə', 'dˈiːnstɑːk', 'frˈyː', 'ˌaɪnən', 'klˈɛmpnɜ', 'ʃˈɪkən', 'das', 'ɪst', 'lˈaɪdɜ', 'dɛɾ', 'ˈaɪntsˌiːɡə', 'tˈɑːɡ', 'ɪn', 'dˌiːzɜ', 'vˈɔxə', 'an', 'deːm', 'ɪç', 'tsˈaɪt', 'hɑːbə', 'ɪç', 'vˈɛːrə', 'ˌiːnən', 'dˈaŋkbɑːɾ', 'vˌɛn', 'ziː', 'miːɾ', 'deːn', 'tɛɾmˈiːn', 'ʃrˈɪftlɪç', 'bəʃtˈɛːtɪɡən', 'vˈʏɾdən']","['ɪ', 'ç', 'h', 'ɑ', 'ː', 'b', 'ə', 'd', 'ɑ', 'ː', 'a', 'ɪ', 'n', 'p', 'r', 'o', 'ː', 'b', 'l', 'e', 'ː', 'm', 'm', 'ɪ', 't', 'm', 'a', 'ɪ', 'n', 'ə', 'm', 'b', 'o', 'ː', 'i', 'ː', 'l', 'ɜ', 'd', 'a', 's', 'y', 'ː', 'b', 'ɜ', 'd', 'r', 'ʊ', 'k', 'v', 'ə', 'n', 't', 'i', 'ː', 'l', 't', 'ɾ', 'ɔ', 'p', 'f', 't', 'ʃ', 't', 'ɛ', 'n', 'd', 'ɪ', 'ç', 'v', 'a', 'ɪ', 'l', 'd', 'ɛ', 'ɾ', 'v', 'a', 's', 'ɜ', 'ʃ', 't', 'a', 'n', 't', 'v', 'o', 'ː', 'l', 't', 's', 'u', 'ː', 'h', 'o', 'ː', 'x', 'ɪ', 's', 't', 'k', 'œ', 'n', 't', 'ə', 'n', 'z', 'i', 'ː', 'm', 'i', 'ː', 'ɾ', 'b', 'ɪ', 't', 'ə', 'd', 'i', 'ː', 'n', 's', 't', 'ɑ', 'ː', 'k', 'f', 'r', 'y', 'ː', 'a', 'ɪ', 'n', 'ə', 'n', 'k', 'l', 'ɛ', 'm', 'p', 'n', 'ɜ', 'ʃ', 'ɪ', 'k', 'ə', 'n', 'd', 'a', 's', 'ɪ', 's', 't', 'l', 'a', 'ɪ', 'd', 'ɜ', 'd', 'ɛ', 'ɾ', 'a', 'ɪ', 'n', 't', 's', 'i', 'ː', 'ɡ', 'ə', 't', 'ɑ', 'ː', 'ɡ', 'ɪ', 'n', 'd', 'i', 'ː', 'z', 'ɜ', 'v', 'ɔ', 'x', 'ə', 'a', 'n', 'd', 'e', 'ː', 'm', 'ɪ', 'ç', 't', 's', 'a', 'ɪ', 't', 'h', 'ɑ', 'ː', 'b', 'ə', 'ɪ', 'ç', 'v', 'ɛ', 'ː', 'r', 'ə', 'i', 'ː', 'n', 'ə', 'n', 'd', 'a', 'ŋ', 'k', 'b', 'ɑ', 'ː', 'ɾ', 'v', 'ɛ', 'n', 'z', 'i', 'ː', 'm', 'i', 'ː', 'ɾ', 'd', 'e', 'ː', 'n', 't', 'ɛ', 'ɾ', 'm', 'i', 'ː', 'n', 'ʃ', 'r', 'ɪ', 'f', 't', 'l', 'ɪ', 'ç', 'b', 'ə', 'ʃ', 't', 'ɛ', 'ː', 't', 'ɪ', 'ɡ', 'ə', 'n', 'v', 'ʏ', 'ɾ', 'd', 'ə', 'n']",269
O1,ENG,I have a problem with my water softener. The water-level is too high and the overflow keeps dripping. Could you arrange to send an engineer on Tuesday morning please? It's the only day I can manage this week. I'd be grateful if you could confirm the arrangement in writing.,"['aɪ', 'hav', 'ɐ', 'pɹˈɒbləm', 'wɪð', 'maɪ', 'wˈɔːtə', 'sˈɒfənə', 'ðə', 'wˈɔːtəlˈɛvəl', 'ɪz', 'tˈuː', 'hˈaɪ', 'and', 'ðɪ', 'ˌəʊvəflˈəʊ', 'kˈiːps', 'dɹˈɪpɪŋ', 'kʊd', 'juː', 'ɐɹˈeɪndʒ', 'tə', 'sˈɛnd', 'ɐn', 'ˌɛndʒɪnˈiəɹ', 'ˌɒn', 'tjˈuːzdeɪ', 'mˈɔːnɪŋ', 'plˈiːz', 'ɪts', 'ðɪ', 'ˈəʊnli', 'dˈeɪ', 'aɪ', 'kan', 'mˈanɪdʒ', 'ðɪs', 'wˈiːk', 'aɪd', 'biː', 'ɡɹˈeɪtfəl', 'ɪf', 'juː', 'kʊd', 'kənfˈɜːm', 'ðɪ', 'ɐɹˈeɪndʒmənt', 'ɪn', 'ɹˈaɪtɪŋ']","['a', 'ɪ', 'h', 'a', 'v', 'ɐ', 'p', 'ɹ', 'ɒ', 'b', 'l', 'ə', 'm', 'w', 'ɪ', 'ð', 'm', 'a', 'ɪ', 'w', 'ɔ', 'ː', 't', 'ə', 's', 'ɒ', 'f', 'ə', 'n', 'ə', 'ð', 'ə', 'w', 'ɔ', 'ː', 't', 'ə', 'l', 'ɛ', 'v', 'ə', 'l', 'ɪ', 'z', 't', 'u', 'ː', 'h', 'a', 'ɪ', 'a', 'n', 'd', 'ð', 'ɪ', 'ə', 'ʊ', 'v', 'ə', 'f', 'l', 'ə', 'ʊ', 'k', 'i', 'ː', 'p', 's', 'd', 'ɹ', 'ɪ', 'p', 'ɪ', 'ŋ', 'k', 'ʊ', 'd', 'j', 'u', 'ː', 'ɐ', 'ɹ', 'e', 'ɪ', 'n', 'd', 'ʒ', 't', 'ə', 's', 'ɛ', 'n', 'd', 'ɐ', 'n', 'ɛ', 'n', 'd', 'ʒ', 'ɪ', 'n', 'i', 'ə', 'ɹ', 'ɒ', 'n', 't', 'j', 'u', 'ː', 'z', 'd', 'e', 'ɪ', 'm', 'ɔ', 'ː', 'n', 'ɪ', 'ŋ', 'p', 'l', 'i', 'ː', 'z', 'ɪ', 't', 's', 'ð', 'ɪ', 'ə', 'ʊ', 'n', 'l', 'i', 'd', 'e', 'ɪ', 'a', 'ɪ', 'k', 'a', 'n', 'm', 'a', 'n', 'ɪ', 'd', 'ʒ', 'ð', 'ɪ', 's', 'w', 'i', 'ː', 'k', 'a', 'ɪ', 'd', 'b', 'i', 'ː', 'ɡ', 'ɹ', 'e', 'ɪ', 't', 'f', 'ə', 'l', 'ɪ', 'f', 'j', 'u', 'ː', 'k', 'ʊ', 'd', 'k', 'ə', 'n', 'f', 'ɜ', 'ː', 'm', 'ð', 'ɪ', 'ɐ', 'ɹ', 'e', 'ɪ', 'n', 'd', 'ʒ', 'm', 'ə', 'n', 't', 'ɪ', 'n', 'ɹ', 'a', 'ɪ', 't', 'ɪ', 'ŋ']",206
O1,EUS,"Arazo bat dut nire ur bigungailuarekin. Ur gehiegi dauka eta isurbidea tantaka ari da etengabe. Arren, bidaliko zenidakete teknikariren bat astearte goizerako? Aste honetan libre daukadan egun bakarra da. Hitzordua idatziz baieztatzea eskertuko nizueke.","['aɾˈaso', 'βˈa', 'tˈut', 'niɾˌe', 'ˈur', 'βiɣˈunɡaɪlˌuaɾˌekin', 'ˈur', 'ɣeˈieɣˌi', 'ðaʊkˈa', 'etˌa', 'iʂˈuɾβiɟˌea', 'tantˈaka', 'aɾˈi', 'ða', 'etˈenɡaβˌe', 'arˈen', 'biɟˈalikˌo', 'senˈiɟakˌete', 'teknˈikaɾˌiɾen', 'bˈat', 'aʂtˈeaɾtˌe', 'ɣoɪsˈeɾakˌo', 'aʂtˈe', 'onˈetan', 'liβɾˈe', 'ðaʊkˈaðan', 'eɣˈun', 'bakˈara', 'ða', 'itsˈoɾðuˌa', 'iɟˈatsis', 'paɪˈestatsˌea', 'eʂkˈeɾtukˌo', 'nisˈuekˌe']","['a', 'ɾ', 'a', 's', 'o', 'β', 'a', 't', 'u', 't', 'n', 'i', 'ɾ', 'e', 'u', 'r', 'β', 'i', 'ɣ', 'u', 'n', 'ɡ', 'a', 'ɪ', 'l', 'u', 'a', 'ɾ', 'e', 'k', 'i', 'n', 'u', 'r', 'ɣ', 'e', 'i', 'e', 'ɣ', 'i', 'ð', 'a', 'ʊ', 'k', 'a', 'e', 't', 'a', 'i', 'ʂ', 'u', 'ɾ', 'β', 'i', 'ɟ', 'e', 'a', 't', 'a', 'n', 't', 'a', 'k', 'a', 'a', 'ɾ', 'i', 'ð', 'a', 'e', 't', 'e', 'n', 'ɡ', 'a', 'β', 'e', 'a', 'r', 'e', 'n', 'b', 'i', 'ɟ', 'a', 'l', 'i', 'k', 'o', 's', 'e', 'n', 'i', 'ɟ', 'a', 'k', 'e', 't', 'e', 't', 'e', 'k', 'n', 'i', 'k', 'a', 'ɾ', 'i', 'ɾ', 'e', 'n', 'b', 'a', 't', 'a', 'ʂ', 't', 'e', 'a', 'ɾ', 't', 'e', 'ɣ', 'o', 'ɪ', 's', 'e', 'ɾ', 'a', 'k', 'o', 'a', 'ʂ', 't', 'e', 'o', 'n', 'e', 't', 'a', 'n', 'l', 'i', 'β', 'ɾ', 'e', 'ð', 'a', 'ʊ', 'k', 'a', 'ð', 'a', 'n', 'e', 'ɣ', 'u', 'n', 'b', 'a', 'k', 'a', 'r', 'a', 'ð', 'a', 'i', 't', 's', 'o', 'ɾ', 'ð', 'u', 'a', 'i', 'ɟ', 'a', 't', 's', 'i', 's', 'p', 'a', 'ɪ', 'e', 's', 't', 'a', 't', 's', 'e', 'a', 'e', 'ʂ', 'k', 'e', 'ɾ', 't', 'u', 'k', 'o', 'n', 'i', 's', 'u', 'e', 'k', 'e']",208
O1,FIN,"Minulla on ongelmia vedenpehmentimeni kanssa. Veden taso on liian korkealla, ja ylivuotoputki vuotaa. Voisitteko lähettää jonkun katsomaan sitä tiistaiaamuna? Se on ainoa sopiva päivä minulle tällä viikolla. Olisin kiitollinen kirjallisesta vahvistuksesta.","['mˈinulla', 'on', 'ˈoŋŋelmˌia', 'vˈedempˌehmentˌimenɪ', 'kˈanssa', 'vˈeden', 'tˈaso', 'on', 'lˈiːaŋ', 'kˈorkealla', 'ja', 'ˈylɪvˌuotopˌutkɪ', 'vˈuotaː', 'vˈoisɪtːˌeko', 'lˈæhetːæː', 'jˈoŋkuŋ', 'kˈatsomaːn', 'sˈitæ', 'tˈiːstaiˌaːmuna', 'se', 'on', 'ˈainoa', 'sˈopɪva', 'pˈæivæ', 'mˈinulle', 'tːˌællæ', 'vˈiːkolla', 'ˌolɪsɪŋ', 'kˈiːtollɪneŋ', 'kˈirjallɪsˌesta', 'vˈahvɪstˌuksesta']","['m', 'i', 'n', 'u', 'l', 'l', 'a', 'o', 'n', 'o', 'ŋ', 'ŋ', 'e', 'l', 'm', 'i', 'a', 'v', 'e', 'd', 'e', 'm', 'p', 'e', 'h', 'm', 'e', 'n', 't', 'i', 'm', 'e', 'n', 'ɪ', 'k', 'a', 'n', 's', 's', 'a', 'v', 'e', 'd', 'e', 'n', 't', 'a', 's', 'o', 'o', 'n', 'l', 'i', 'ː', 'a', 'ŋ', 'k', 'o', 'r', 'k', 'e', 'a', 'l', 'l', 'a', 'j', 'a', 'y', 'l', 'ɪ', 'v', 'u', 'o', 't', 'o', 'p', 'u', 't', 'k', 'ɪ', 'v', 'u', 'o', 't', 'a', 'ː', 'v', 'o', 'i', 's', 'ɪ', 't', 'ː', 'e', 'k', 'o', 'l', 'æ', 'h', 'e', 't', 'ː', 'æ', 'ː', 'j', 'o', 'ŋ', 'k', 'u', 'ŋ', 'k', 'a', 't', 's', 'o', 'm', 'a', 'ː', 'n', 's', 'i', 't', 'æ', 't', 'i', 'ː', 's', 't', 'a', 'i', 'a', 'ː', 'm', 'u', 'n', 'a', 's', 'e', 'o', 'n', 'a', 'i', 'n', 'o', 'a', 's', 'o', 'p', 'ɪ', 'v', 'a', 'p', 'æ', 'i', 'v', 'æ', 'm', 'i', 'n', 'u', 'l', 'l', 'e', 't', 'ː', 'æ', 'l', 'l', 'æ', 'v', 'i', 'ː', 'k', 'o', 'l', 'l', 'a', 'o', 'l', 'ɪ', 's', 'ɪ', 'ŋ', 'k', 'i', 'ː', 't', 'o', 'l', 'l', 'ɪ', 'n', 'e', 'ŋ', 'k', 'i', 'r', 'j', 'a', 'l', 'l', 'ɪ', 's', 'e', 's', 't', 'a', 'v', 'a', 'h', 'v', 'ɪ', 's', 't', 'u', 'k', 's', 'e', 's', 't', 'a']",221
O1,FRA,J’ai un problème avec mon adoucisseur d’eau. Le niveau d’eau est trop élevé et le trop-plein n’arrête pas de goutter. Est-ce que vous pourriez vous arranger pour envoyer un technicien mardi matin s’il vous plaît ? C’est le seul jour possible pour moi cette semaine. Je vous serai reconnaissant de me confirmer ce rendez-vous par écrit.,"['ʒe', 'œ̃', 'pʁɔblˈɛm', 'avˌɛk', 'mɔ̃n', 'adusisˈœʁ', 'dˈo', 'lə-', 'nivˈo', 'dˈo', 'ɛ', 'tʁop', 'elvˈe', 'e', 'lə-', 'tʁoplˈɛ̃', 'naʁˈɛt', 'pa', 'də-', 'ɡutˈe', 'ɛs', 'kə', 'vu', 'puʁjˈe', 'vuz', 'aʁɑ̃ʒˈe', 'puʁ', 'ɑ̃vwajˈe', 'œ̃', 'tɛknisjˈɛ̃', 'maʁdˈi', 'matˈɛ̃', 'sil', 'vu', 'plˈɛ', 'sɛ', 'lə-', 'sˈœl', 'ʒˈuʁ', 'pɔsˈibl', 'puʁ', 'mwˌa', 'sɛt', 'səmˈɛn', 'ʒə-', 'vu', 'səʁˈe', 'ʁəkɔnɛsˈɑ̃', 'də-', 'mə-', 'kɔ̃fiʁmˈe', 'sə-', 'ʁɑ̃dˈevu', 'paʁ', 'ekʁˈi']","['ʒ', 'e', 'œ̃', 'p', 'ʁ', 'ɔ', 'b', 'l', 'ɛ', 'm', 'a', 'v', 'ɛ', 'k', 'm', 'ɔ̃', 'n', 'a', 'd', 'u', 's', 'i', 's', 'œ', 'ʁ', 'd', 'o', 'l', 'ə', 'n', 'i', 'v', 'o', 'd', 'o', 'ɛ', 't', 'ʁ', 'o', 'p', 'e', 'l', 'v', 'e', 'e', 'l', 'ə', 't', 'ʁ', 'o', 'p', 'l', 'ɛ̃', 'n', 'a', 'ʁ', 'ɛ', 't', 'p', 'a', 'd', 'ə', 'ɡ', 'u', 't', 'e', 'ɛ', 's', 'k', 'ə', 'v', 'u', 'p', 'u', 'ʁ', 'j', 'e', 'v', 'u', 'z', 'a', 'ʁ', 'ɑ̃', 'ʒ', 'e', 'p', 'u', 'ʁ', 'ɑ̃', 'v', 'w', 'a', 'j', 'e', 'œ̃', 't', 'ɛ', 'k', 'n', 'i', 's', 'j', 'ɛ̃', 'm', 'a', 'ʁ', 'd', 'i', 'm', 'a', 't', 'ɛ̃', 's', 'i', 'l', 'v', 'u', 'p', 'l', 'ɛ', 's', 'ɛ', 'l', 'ə', 's', 'œ', 'l', 'ʒ', 'u', 'ʁ', 'p', 'ɔ', 's', 'i', 'b', 'l', 'p', 'u', 'ʁ', 'm', 'w', 'a', 's', 'ɛ', 't', 's', 'ə', 'm', 'ɛ', 'n', 'ʒ', 'ə', 'v', 'u', 's', 'ə', 'ʁ', 'e', 'ʁ', 'ə', 'k', 'ɔ', 'n', 'ɛ', 's', 'ɑ̃', 'd', 'ə', 'm', 'ə', 'k', 'ɔ̃', 'f', 'i', 'ʁ', 'm', 'e', 's', 'ə', 'ʁ', 'ɑ̃', 'd', 'e', 'v', 'u', 'p', 'a', 'ʁ', 'e', 'k', 'ʁ', 'i']",192
O1,HUN,"Gondom van a vízlágyító berendezéssel. A vízszint túl magas, és a túlfolyó állandóan csöpög. Tudna intézkedni arról, hogy kijöjjön egy szakember kedden reggel? Ez az egyetlen nap a héten, amikor el tudom intézni. Megköszönném, ha írásban is megerősítené, amit megbeszéltünk.","['ɡˈondom', 'vˈɑn', 'ˌɑ', 'vˈiːzlaːɟiːtoː', 'bˈɛrɛndɛzeːʃʃɛl', 'ˌɑ', 'vˈiːssint', 'tˈuːl', 'mˌɑɡɑʃ', 'ˌeːʃ', 'ˌɑ', 'tˈuːlfojoː', 'ˈaːllɑndoːɑn', 'tʃˈøpøɡ', 'tˈudnɑ', 'ˈinteːskɛdni', 'ˌɑroːl', 'hˈoɟ', 'kˈijøjjøn', 'ˈɛɟ', 'sˈɑkɛmbɛr', 'kˈɛdːɛn', 'rˈɛɡːɛl', 'ˈɛzɑz', 'ˈɛɟːɛtlɛn', 'nˈɑp', 'ˈɑ', 'hˌeːtɛn', 'ˈɑmikor', 'ˈɛl', 'tˈudom', 'ˈinteːzni', 'mˈɛkːøsønneːm', 'hˌɑ', 'ˈiːraːʃbɑn', 'ˈiʃ', 'mˈɛɡɛroʃiːtɛneː', 'ˈɑmit', 'mˈɛɡbɛseːltynk']","['ɡ', 'o', 'n', 'd', 'o', 'm', 'v', 'ɑ', 'n', 'ɑ', 'v', 'i', 'ː', 'z', 'l', 'a', 'ː', 'ɟ', 'i', 'ː', 't', 'o', 'ː', 'b', 'ɛ', 'r', 'ɛ', 'n', 'd', 'ɛ', 'z', 'e', 'ː', 'ʃ', 'ʃ', 'ɛ', 'l', 'ɑ', 'v', 'i', 'ː', 's', 's', 'i', 'n', 't', 't', 'u', 'ː', 'l', 'm', 'ɑ', 'ɡ', 'ɑ', 'ʃ', 'e', 'ː', 'ʃ', 'ɑ', 't', 'u', 'ː', 'l', 'f', 'o', 'j', 'o', 'ː', 'a', 'ː', 'l', 'l', 'ɑ', 'n', 'd', 'o', 'ː', 'ɑ', 'n', 't', 'ʃ', 'ø', 'p', 'ø', 'ɡ', 't', 'u', 'd', 'n', 'ɑ', 'i', 'n', 't', 'e', 'ː', 's', 'k', 'ɛ', 'd', 'n', 'i', 'ɑ', 'r', 'o', 'ː', 'l', 'h', 'o', 'ɟ', 'k', 'i', 'j', 'ø', 'j', 'j', 'ø', 'n', 'ɛ', 'ɟ', 's', 'ɑ', 'k', 'ɛ', 'm', 'b', 'ɛ', 'r', 'k', 'ɛ', 'd', 'ː', 'ɛ', 'n', 'r', 'ɛ', 'ɡ', 'ː', 'ɛ', 'l', 'ɛ', 'z', 'ɑ', 'z', 'ɛ', 'ɟ', 'ː', 'ɛ', 't', 'l', 'ɛ', 'n', 'n', 'ɑ', 'p', 'ɑ', 'h', 'e', 'ː', 't', 'ɛ', 'n', 'ɑ', 'm', 'i', 'k', 'o', 'r', 'ɛ', 'l', 't', 'u', 'd', 'o', 'm', 'i', 'n', 't', 'e', 'ː', 'z', 'n', 'i', 'm', 'ɛ', 'k', 'ː', 'ø', 's', 'ø', 'n', 'n', 'e', 'ː', 'm', 'h', 'ɑ', 'i', 'ː', 'r', 'a', 'ː', 'ʃ', 'b', 'ɑ', 'n', 'i', 'ʃ', 'm', 'ɛ', 'ɡ', 'ɛ', 'r', 'o', 'ʃ', 'i', 'ː', 't', 'ɛ', 'n', 'e', 'ː', 'ɑ', 'm', 'i', 't', 'm', 'ɛ', 'ɡ', 'b', 'ɛ', 's', 'e', 'ː', 'l', 't', 'y', 'n', 'k']",238
O1,ITA,Il mio depuratore dell'acqua non funziona. Il livello dell'acqua e' troppo alto e l'acqua comincia a traboccare. Puo' mandarmi un idraulico martedi' mattina per favore? E' l'unico giorno della settimana possibile per me. Puo' mandarmi una risposta scritta? Grazie.,"['ˌil', 'mˌio', 'dˌepʊratˈoːre', 'dellˈakːwa', 'nˌon', 'fˌʊntsiˈɔːna', 'ˌil', 'livˈɛllo', 'dellˈakːwa', 'ˌe', 'trˈɔpːo', 'ˈalto', 'ˌe', 'lˈakːwa', 'komˈintʃa', 'ˌa', 'trˌabokːˈaːre', 'pˈuːo', 'mandˈaːrmɪ', 'ˌʊn', 'idrˈaʊlˌiko', 'martˈeːdɪ', 'matːˈiːna', 'pˌɛr', 'favˈoːre', 'ˌe', 'lˈuniko', 'dʒˈoːrno', 'dˌɛlla', 'sˌɛtːimˈaːna', 'possˈibile', 'pˌɛr', 'mˈe', 'pˈuːo', 'mandˈaːrmɪ', 'ˌʊna', 'rispˈosta', 'skrˈitːa', 'ɡrˈatsje']","['i', 'l', 'm', 'i', 'o', 'd', 'e', 'p', 'ʊ', 'r', 'a', 't', 'o', 'ː', 'r', 'e', 'd', 'e', 'l', 'l', 'a', 'k', 'ː', 'w', 'a', 'n', 'o', 'n', 'f', 'ʊ', 'n', 't', 's', 'i', 'ɔ', 'ː', 'n', 'a', 'i', 'l', 'l', 'i', 'v', 'ɛ', 'l', 'l', 'o', 'd', 'e', 'l', 'l', 'a', 'k', 'ː', 'w', 'a', 'e', 't', 'r', 'ɔ', 'p', 'ː', 'o', 'a', 'l', 't', 'o', 'e', 'l', 'a', 'k', 'ː', 'w', 'a', 'k', 'o', 'm', 'i', 'n', 't', 'ʃ', 'a', 'a', 't', 'r', 'a', 'b', 'o', 'k', 'ː', 'a', 'ː', 'r', 'e', 'p', 'u', 'ː', 'o', 'm', 'a', 'n', 'd', 'a', 'ː', 'r', 'm', 'ɪ', 'ʊ', 'n', 'i', 'd', 'r', 'a', 'ʊ', 'l', 'i', 'k', 'o', 'm', 'a', 'r', 't', 'e', 'ː', 'd', 'ɪ', 'm', 'a', 't', 'ː', 'i', 'ː', 'n', 'a', 'p', 'ɛ', 'r', 'f', 'a', 'v', 'o', 'ː', 'r', 'e', 'e', 'l', 'u', 'n', 'i', 'k', 'o', 'd', 'ʒ', 'o', 'ː', 'r', 'n', 'o', 'd', 'ɛ', 'l', 'l', 'a', 's', 'ɛ', 't', 'ː', 'i', 'm', 'a', 'ː', 'n', 'a', 'p', 'o', 's', 's', 'i', 'b', 'i', 'l', 'e', 'p', 'ɛ', 'r', 'm', 'e', 'p', 'u', 'ː', 'o', 'm', 'a', 'n', 'd', 'a', 'ː', 'r', 'm', 'ɪ', 'ʊ', 'n', 'a', 'r', 'i', 's', 'p', 'o', 's', 't', 'a', 's', 'k', 'r', 'i', 't', 'ː', 'a', 'ɡ', 'r', 'a', 't', 's', 'j', 'e']",225
